Timestamp,Voltage_L1_V,Voltage_L2_V,Voltage_L3_V,Current_L1_A,Current_L2_A,Current_L3_A,Frequency_Hz,PowerFactor,ActivePower_kW,ReactivePower_kVAR,ApparentPower_kVA,Energy_kWh
18-06-25 07:16,229.1,229.2,230.9,12.3,12.4,12.5,50.03,0.98,8.8,1.2,8.9,17753.0
18-06-25 07:17,230.6,229.5,230.7,11.8,11.9,12.1,49.95,0.97,8.6,1.2,8.7,17753.1
18-06-25 07:18,229.2,230.1,230.1,11.8,12.3,12.4,50.0,0.98,8.9,1.0,9.0,17753.2
18-06-25 07:19,230.1,229.1,229.9,11.7,11.7,12.4,50.0,0.98,8.9,1.2,9.0,17753.3
18-06-25 07:20,229.9,229.1,229.5,12.2,12.0,12.2,50.0,0.97,8.8,1.3,8.9,17753.4
18-06-25 07:21,229.1,230.7,231.0,12.0,11.8,12.2,50.02,0.97,8.5,1.1,8.6,17753.5
18-06-25 07:22,229.3,230.5,230.6,12.1,12.5,12.1,50.0,0.99,8.7,1.1,8.8,17753.6
18-06-25 07:23,229.9,229.7,230.7,12.2,11.6,11.8,49.99,0.98,8.9,1.0,9.0,17753.7
18-06-25 07:24,230.6,229.5,229.6,12.5,11.7,11.9,50.04,0.99,8.9,1.3,9.0,17753.8
18-06-25 07:25,229.6,229.0,230.1,11.5,11.9,12.4,49.96,0.97,8.8,1.1,8.9,17753.9
18-06-25 07:26,230.0,229.9,231.1,12.2,12.0,11.9,49.97,0.98,8.9,1.0,9.0,17754.0
18-06-25 07:27,230.0,230.7,230.6,11.8,12.0,11.7,49.97,0.97,8.9,1.1,9.0,17754.1
18-06-25 07:28,229.4,230.7,229.7,11.8,11.7,12.0,50.04,0.97,8.8,1.1,8.9,17754.2
18-06-25 07:29,230.4,230.3,231.2,12.3,11.8,11.5,50.02,0.98,8.6,1.2,8.7,17754.3
18-06-25 07:30,230.6,229.1,230.4,12.0,12.5,12.4,49.97,0.97,8.5,1.2,8.6,17754.4
18-06-25 07:31,229.7,229.9,230.9,12.1,12.0,11.6,50.0,0.99,9.0,1.2,9.1,17754.6
18-06-25 07:32,230.4,229.3,231.2,11.6,12.0,11.6,50.01,0.97,8.6,1.1,8.7,17754.7
18-06-25 07:33,229.2,230.5,231.4,11.9,12.2,11.9,50.01,0.99,8.6,1.2,8.7,17754.8
18-06-25 07:34,230.3,229.0,231.0,11.5,12.4,11.6,49.98,0.99,8.7,1.1,8.8,17754.9
18-06-25 07:35,229.9,229.0,230.3,11.6,12.2,11.5,50.01,0.97,8.9,1.1,9.0,17755.0
18-06-25 07:36,230.1,229.8,231.4,12.5,11.6,12.2,50.01,0.98,8.5,1.2,8.6,17755.1
18-06-25 07:37,229.6,230.7,230.5,12.2,11.5,11.8,49.98,0.99,8.8,1.0,8.9,17755.2
18-06-25 07:38,230.2,230.9,230.7,11.6,11.6,12.1,49.99,0.98,8.6,1.2,8.7,17755.3
18-06-25 07:39,229.3,229.3,230.3,12.5,12.2,12.4,49.97,0.99,8.7,1.1,8.8,17755.4
18-06-25 07:40,230.8,230.9,230.3,12.2,12.4,11.9,50.03,0.99,8.8,1.1,8.9,17755.5
18-06-25 07:41,229.9,229.2,231.3,11.7,12.0,11.6,49.97,0.99,8.5,1.2,8.6,17755.6
18-06-25 07:42,230.4,229.0,231.3,11.6,11.6,12.2,50.0,0.98,8.9,1.3,9.0,17755.7
18-06-25 07:43,230.2,230.6,229.8,11.8,11.5,11.6,49.95,0.98,8.8,1.1,8.9,17755.8
18-06-25 07:44,229.6,230.4,230.6,12.0,11.8,11.6,50.05,0.97,8.8,1.1,8.9,17755.9
18-06-25 07:45,230.8,230.1,230.5,12.0,11.6,12.0,50.01,0.98,9.0,1.1,9.1,17756.1
18-06-25 07:46,229.9,230.0,230.9,12.2,11.9,11.8,50.0,0.96,8.7,1.2,8.8,17756.2
18-06-25 07:47,230.0,229.8,230.6,11.7,11.6,12.2,49.99,0.97,9.0,1.0,9.1,17756.4
18-06-25 07:48,229.3,229.8,231.4,12.2,11.7,11.7,49.97,0.97,8.8,1.2,8.9,17756.5
18-06-25 07:49,230.3,230.1,229.6,11.7,11.9,12.4,49.98,0.96,8.5,1.3,8.6,17756.6
18-06-25 07:50,229.3,230.1,231.3,11.8,11.7,11.5,50.03,0.99,8.7,1.3,8.8,17756.7
18-06-25 07:51,229.8,229.7,230.2,12.1,11.6,11.9,49.97,0.96,9.0,1.3,9.1,17756.9
18-06-25 07:52,230.7,230.8,231.3,12.1,12.1,12.2,50.05,0.97,8.8,1.1,8.9,17757.0
18-06-25 07:53,229.1,230.3,229.7,11.6,11.7,11.9,49.98,0.97,8.9,1.2,9.0,17757.1
18-06-25 07:54,229.2,229.1,230.8,12.1,12.0,12.2,50.0,0.97,8.6,1.2,8.7,17757.2
18-06-25 07:55,230.0,230.3,229.8,12.3,11.7,11.6,49.96,0.98,8.9,1.2,9.0,17757.3
18-06-25 07:56,230.9,230.4,229.5,12.1,12.3,11.9,50.0,0.96,8.8,1.0,8.9,17757.4
18-06-25 07:57,229.2,229.5,230.4,11.8,12.0,12.0,50.03,0.98,8.5,1.2,8.6,17757.5
18-06-25 07:58,230.7,230.3,231.3,12.4,12.4,12.2,50.04,0.97,8.9,1.2,9.0,17757.6
18-06-25 07:59,229.5,229.4,231.4,11.8,11.8,12.0,50.04,0.97,8.7,1.2,8.8,17757.7
18-06-25 08:00,229.3,231.0,229.9,11.6,12.3,11.8,50.01,0.96,8.7,1.0,8.8,17757.8
18-06-25 08:01,230.5,229.4,230.6,12.5,11.8,11.7,49.96,0.99,8.8,1.1,8.9,17757.9
18-06-25 08:02,229.6,229.3,230.9,11.7,12.4,11.7,49.98,0.97,8.5,1.2,8.6,17758.0
18-06-25 08:03,230.8,230.7,229.9,11.6,11.5,12.1,49.95,0.96,8.6,1.1,8.7,17758.1
18-06-25 08:04,230.3,229.7,230.2,12.4,11.8,11.6,49.99,0.99,8.9,1.2,9.0,17758.2
18-06-25 08:05,229.3,229.9,229.7,12.0,11.6,11.8,49.98,0.98,8.5,1.1,8.6,17758.3
18-06-25 08:06,229.4,229.7,231.3,11.5,11.7,11.5,50.05,0.97,9.0,1.0,9.1,17758.5
18-06-25 08:07,229.4,229.6,231.2,12.0,12.4,12.1,50.05,0.98,8.6,1.1,8.7,17758.6
18-06-25 08:08,229.9,230.4,231.2,12.1,11.6,12.3,49.98,0.98,8.9,1.1,9.0,17758.7
18-06-25 08:09,230.9,230.4,231.4,11.7,12.2,12.4,49.97,0.97,8.6,1.2,8.7,17758.8
18-06-25 08:10,230.9,230.7,231.4,11.8,11.6,12.1,50.0,0.97,8.9,1.2,9.0,17758.9
18-06-25 08:11,229.5,230.7,229.7,12.0,11.8,12.5,50.01,0.96,8.5,1.0,8.6,17759.0
18-06-25 08:12,229.2,229.8,231.2,12.0,11.7,11.7,49.99,0.98,8.5,1.2,8.6,17759.1
18-06-25 08:13,230.0,230.0,230.1,12.3,11.7,12.5,50.0,0.98,8.8,1.1,8.9,17759.2
18-06-25 08:14,229.2,229.3,230.5,12.0,11.6,12.1,50.02,0.97,8.9,1.2,9.0,17759.3
18-06-25 08:15,230.4,230.2,230.3,11.6,12.2,12.5,49.99,0.97,9.0,1.1,9.1,17759.5
18-06-25 08:16,230.2,229.9,231.2,11.7,12.4,12.3,50.05,0.97,9.0,1.2,9.1,17759.7
18-06-25 08:17,229.1,229.1,230.7,12.0,11.5,11.8,50.04,0.96,8.9,1.3,9.0,17759.8
18-06-25 08:18,229.6,229.3,231.0,11.8,11.8,11.6,49.99,0.99,8.7,1.0,8.8,17759.9
18-06-25 08:19,229.5,230.4,231.2,12.4,12.1,12.4,49.97,0.97,8.6,1.2,8.7,17760.0
18-06-25 08:20,230.6,230.6,229.8,12.5,12.1,12.1,49.96,0.99,8.6,1.2,8.7,17760.1
18-06-25 08:21,229.6,230.3,231.2,12.2,12.0,12.1,50.03,0.99,8.7,1.3,8.8,17760.2
18-06-25 08:22,230.0,231.0,229.7,12.3,12.0,12.2,50.0,0.96,8.9,1.3,9.0,17760.3
18-06-25 08:23,229.9,229.0,230.5,11.7,11.8,11.9,50.04,0.96,8.6,1.0,8.7,17760.4
18-06-25 08:24,229.8,229.8,230.7,12.1,11.5,12.2,50.02,0.97,8.8,1.1,8.9,17760.5
18-06-25 08:25,229.4,230.9,231.3,12.0,12.0,12.2,49.96,0.96,8.9,1.1,9.0,17760.6
18-06-25 08:26,229.7,230.2,230.6,12.3,11.9,12.4,50.0,0.97,8.6,1.1,8.7,17760.7
18-06-25 08:27,229.8,230.4,230.9,12.4,11.6,11.7,49.98,0.98,8.9,1.2,9.0,17760.8
18-06-25 08:28,229.5,231.0,231.2,11.5,12.3,12.4,49.98,0.98,8.7,1.3,8.8,17760.9
18-06-25 08:29,229.2,229.7,230.1,12.4,11.6,12.3,50.03,0.98,8.7,1.2,8.8,17761.0
18-06-25 08:30,230.1,229.8,231.3,12.4,12.2,11.6,49.98,0.97,9.0,1.1,9.1,17761.2
18-06-25 08:31,230.3,230.8,231.4,11.5,11.8,12.0,50.03,0.98,9.0,1.1,9.1,17761.4
18-06-25 08:32,229.9,231.0,230.7,12.5,12.3,12.2,50.03,0.97,8.8,1.2,8.9,17761.5
18-06-25 08:33,229.1,230.9,231.4,12.4,12.2,11.9,50.02,0.98,8.6,1.1,8.7,17761.6
18-06-25 08:34,229.0,230.7,230.0,12.2,12.1,11.8,50.05,0.96,8.6,1.2,8.7,17761.7
18-06-25 08:35,229.8,230.2,230.0,12.3,12.0,11.9,50.05,0.96,8.9,1.2,9.0,17761.8
18-06-25 08:36,230.5,230.9,231.3,11.5,12.4,12.2,50.01,0.97,8.9,1.2,9.0,17761.9
18-06-25 08:37,230.3,230.2,229.7,11.7,12.4,11.7,49.97,0.96,8.8,1.2,8.9,17762.0
18-06-25 08:38,230.5,230.7,230.8,12.4,12.1,11.7,50.01,0.97,8.8,1.2,8.9,17762.1
18-06-25 08:39,229.9,229.2,229.6,12.3,12.2,12.3,50.02,0.97,8.8,1.1,8.9,17762.2
18-06-25 08:40,230.7,230.6,230.7,12.3,11.9,12.3,49.97,0.98,8.7,1.1,8.8,17762.3
18-06-25 08:41,230.9,229.7,230.4,11.8,11.7,11.9,50.02,0.98,8.9,1.1,9.0,17762.4
18-06-25 08:42,230.4,230.1,230.4,11.8,12.3,12.1,49.99,0.99,8.6,1.3,8.7,17762.5
18-06-25 08:43,229.7,229.8,230.5,12.2,12.3,12.0,50.03,0.98,8.7,1.3,8.8,17762.6
18-06-25 08:44,230.5,229.9,231.0,11.7,12.1,11.5,49.96,0.97,8.8,1.2,8.9,17762.7
18-06-25 08:45,230.4,229.6,231.2,12.4,11.8,12.3,50.02,0.99,8.5,1.3,8.6,17762.8
18-06-25 08:46,229.1,229.8,230.5,12.4,12.5,12.2,49.99,0.99,8.6,1.1,8.7,17762.9
18-06-25 08:47,230.9,229.5,229.8,11.6,12.0,12.4,49.99,0.98,8.6,1.0,8.7,17763.0
18-06-25 08:48,229.3,230.1,230.8,12.3,12.2,11.6,49.97,0.98,8.5,1.1,8.6,17763.1
18-06-25 08:49,230.8,229.1,230.1,12.4,12.5,12.2,50.05,0.97,8.6,1.3,8.7,17763.2
18-06-25 08:50,229.4,229.9,229.7,11.6,11.6,12.4,49.98,0.97,8.8,1.0,8.9,17763.3
18-06-25 08:51,230.9,230.7,230.8,11.8,12.3,12.5,50.01,0.99,8.6,1.0,8.7,17763.4
18-06-25 08:52,229.8,229.5,230.7,11.9,11.7,12.1,50.02,0.99,8.7,1.2,8.8,17763.5
18-06-25 08:53,229.8,229.3,231.1,12.1,12.0,11.6,49.97,0.99,8.6,1.3,8.7,17763.6
18-06-25 08:54,229.9,229.5,230.0,12.3,11.6,11.9,49.98,0.99,8.9,1.1,9.0,17763.7
18-06-25 08:55,229.7,230.4,230.6,12.2,12.1,11.8,49.98,0.97,9.0,1.1,9.1,17763.9
18-06-25 08:56,230.1,229.1,230.7,11.7,11.9,12.3,49.98,0.98,8.7,1.0,8.8,17764.0
18-06-25 08:57,230.0,230.2,229.6,12.2,12.1,12.4,50.02,0.98,8.9,1.2,9.0,17764.1
18-06-25 08:58,230.1,229.4,231.4,12.0,11.7,11.9,50.04,0.98,8.7,1.2,8.8,17764.2
18-06-25 08:59,230.0,229.4,229.8,12.1,12.2,12.4,50.05,0.97,8.6,1.3,8.7,17764.3
18-06-25 09:00,230.8,230.1,229.8,12.2,12.1,12.2,49.99,0.97,8.9,1.3,9.0,17764.4
18-06-25 09:01,229.7,230.8,231.5,12.3,11.7,12.1,49.98,0.97,8.8,1.1,8.9,17764.5
18-06-25 09:02,230.3,230.3,231.3,12.1,11.9,11.8,49.99,0.96,8.7,1.0,8.8,17764.6
18-06-25 09:03,229.6,230.8,231.3,11.7,11.5,11.8,49.96,0.97,9.0,1.0,9.1,17764.8
18-06-25 09:04,230.2,230.8,230.5,12.1,12.4,12.1,50.0,0.98,8.6,1.0,8.7,17764.9
18-06-25 09:05,229.0,229.3,230.4,11.6,11.6,12.4,49.97,0.98,8.5,1.3,8.6,17765.0
18-06-25 09:06,230.0,229.1,231.0,11.8,12.2,12.2,50.01,0.98,8.8,1.1,8.9,17765.1
18-06-25 09:07,229.0,230.4,230.5,11.5,11.9,12.3,49.97,0.97,8.8,1.1,8.9,17765.2
18-06-25 09:08,230.1,230.2,229.7,12.0,12.2,12.0,50.03,0.99,8.7,1.2,8.8,17765.3
18-06-25 09:09,229.8,230.0,231.3,12.0,11.9,11.8,50.05,0.97,8.6,1.0,8.7,17765.4
18-06-25 09:10,230.0,230.6,231.4,12.0,11.6,12.4,49.97,0.98,8.5,1.2,8.6,17765.5
18-06-25 09:11,230.1,230.5,229.6,11.7,11.9,12.1,49.98,0.98,8.8,1.1,8.9,17765.6
18-06-25 09:12,229.2,230.8,230.6,11.8,11.9,12.3,50.04,0.97,8.8,1.3,8.9,17765.7
18-06-25 09:13,229.1,230.5,231.2,12.5,12.1,12.2,49.98,0.97,8.8,1.2,8.9,17765.8
18-06-25 09:14,230.3,230.4,230.5,11.9,12.1,12.0,50.0,0.96,8.8,1.2,8.9,17765.9
18-06-25 09:15,229.4,230.2,230.4,12.3,12.4,11.8,49.98,0.97,8.9,1.1,9.0,17766.0
18-06-25 09:16,230.7,229.9,231.2,12.2,12.2,12.0,49.98,0.98,8.7,1.2,8.8,17766.1
18-06-25 09:17,230.0,230.5,230.9,11.7,11.7,12.2,50.01,0.98,8.9,1.1,9.0,17766.2
18-06-25 09:18,229.1,230.1,229.7,11.7,11.9,11.9,49.96,0.96,8.8,1.0,8.9,17766.3
18-06-25 09:19,231.0,229.0,230.4,12.1,11.7,11.7,49.99,0.99,8.7,1.2,8.8,17766.4
18-06-25 09:20,230.7,230.6,230.8,11.5,12.2,11.5,49.95,0.98,8.6,1.1,8.7,17766.5
18-06-25 09:21,230.8,230.4,229.9,12.4,12.5,12.4,50.02,0.96,8.6,1.2,8.7,17766.6
18-06-25 09:22,229.6,230.9,231.1,12.4,12.4,12.1,50.03,0.98,8.8,1.0,8.9,17766.7
18-06-25 09:23,230.7,230.5,231.0,11.5,12.4,12.1,50.03,0.98,8.9,1.1,9.0,17766.8
18-06-25 09:24,229.6,230.0,231.1,11.6,12.3,12.2,50.0,0.99,8.6,1.2,8.7,17766.9
18-06-25 09:25,230.0,230.7,231.4,11.9,12.0,12.0,50.01,0.98,8.9,1.2,9.0,17767.0
18-06-25 09:26,230.4,229.1,230.6,11.8,12.4,12.4,50.04,0.97,8.5,1.1,8.6,17767.1
18-06-25 09:27,230.9,230.6,231.5,12.1,12.3,11.9,49.97,0.99,8.8,1.1,8.9,17767.2
18-06-25 09:28,230.8,229.7,231.4,12.3,11.6,12.4,49.97,0.99,8.8,1.2,8.9,17767.3
18-06-25 09:29,229.6,230.6,231.0,12.0,12.2,12.1,50.03,0.99,9.0,1.1,9.1,17767.5
18-06-25 09:30,229.2,229.3,231.0,11.7,12.0,11.9,49.98,0.98,8.6,1.0,8.7,17767.6
18-06-25 09:31,230.9,229.5,230.2,11.5,12.0,11.6,50.04,0.99,8.6,1.2,8.7,17767.7
18-06-25 09:32,230.0,229.0,229.6,11.6,12.0,12.4,49.98,0.98,8.5,1.2,8.6,17767.8
18-06-25 09:33,230.3,230.4,231.1,11.5,11.7,11.6,49.99,0.98,8.5,1.3,8.6,17767.9
18-06-25 09:34,229.4,229.1,230.3,12.5,12.2,11.6,50.02,0.98,8.9,1.2,9.0,17768.0
18-06-25 09:35,229.6,229.9,230.4,11.8,12.0,11.9,50.03,0.97,8.8,1.3,8.9,17768.1
18-06-25 09:36,230.9,230.7,229.5,11.7,12.1,11.8,49.98,0.96,8.8,1.2,8.9,17768.2
18-06-25 09:37,230.4,230.3,230.6,11.9,12.1,11.8,50.05,0.96,8.6,1.3,8.7,17768.3
18-06-25 09:38,230.1,230.4,229.8,12.3,12.3,11.7,50.0,0.98,8.9,1.2,9.0,17768.4
18-06-25 09:39,229.4,230.7,231.5,12.1,12.3,11.9,49.96,0.98,8.9,1.3,9.0,17768.5
18-06-25 09:40,230.2,229.3,229.6,12.3,11.5,12.3,50.01,0.98,8.9,1.2,9.0,17768.6
18-06-25 09:41,229.3,230.3,231.5,12.4,12.2,11.5,50.04,0.98,8.7,1.1,8.8,17768.7
18-06-25 09:42,229.8,230.4,230.8,11.9,11.7,12.4,50.03,0.96,8.7,1.1,8.8,17768.8
18-06-25 09:43,229.5,231.0,231.4,11.8,12.0,11.7,50.04,0.97,9.0,1.1,9.1,17769.0
18-06-25 09:44,229.1,230.9,230.0,12.4,12.2,12.0,50.03,0.98,8.6,1.2,8.7,17769.1
18-06-25 09:45,230.0,230.8,230.2,12.4,12.3,11.6,49.98,0.98,8.8,1.1,8.9,17769.2
18-06-25 09:46,230.2,230.8,229.6,11.7,11.9,12.4,50.03,0.96,8.6,1.1,8.7,17769.3
18-06-25 09:47,230.2,230.7,229.8,11.5,12.4,12.2,50.03,0.97,8.9,1.2,9.0,17769.4
18-06-25 09:48,229.6,230.3,230.8,12.3,11.8,11.9,49.97,0.97,8.9,1.2,9.0,17769.5
18-06-25 09:49,229.2,229.2,229.9,11.9,12.4,11.9,49.98,0.97,8.8,1.2,8.9,17769.6
18-06-25 09:50,230.5,229.6,231.2,12.4,11.7,11.7,50.04,0.98,8.9,1.2,9.0,17769.7
18-06-25 09:51,230.2,230.7,230.3,12.1,12.5,12.3,50.04,0.97,8.7,1.1,8.8,17769.8
18-06-25 09:52,230.7,229.1,230.1,12.2,11.7,12.3,50.04,0.98,8.9,1.3,9.0,17769.9
18-06-25 09:53,229.6,230.2,229.7,11.5,12.3,12.0,49.97,0.97,8.6,1.2,8.7,17770.0
18-06-25 09:54,230.9,229.9,230.0,11.9,11.5,11.7,50.0,0.98,9.0,1.2,9.1,17770.2
18-06-25 09:55,230.1,230.9,230.5,11.8,12.1,11.7,50.01,0.98,9.0,1.2,9.1,17770.4
18-06-25 09:56,230.4,230.3,230.0,12.2,11.6,12.4,50.0,0.96,8.7,1.1,8.8,17770.5
18-06-25 09:57,229.9,230.7,231.4,12.4,12.1,11.6,50.05,0.96,8.5,1.2,8.6,17770.6
18-06-25 09:58,229.8,229.1,230.8,11.6,12.2,12.0,50.0,0.97,8.9,1.1,9.0,17770.7
18-06-25 09:59,230.4,230.8,231.4,11.9,12.1,11.7,50.0,0.97,8.6,1.2,8.7,17770.8
18-06-25 10:00,229.5,230.6,229.7,12.0,11.8,12.0,50.02,0.98,8.7,1.3,8.8,17770.9
18-06-25 10:01,230.9,230.2,230.5,11.5,11.7,11.5,49.98,0.96,8.8,1.2,8.9,17771.0
18-06-25 10:02,229.0,229.6,230.3,12.1,12.4,12.2,50.04,0.99,8.7,1.2,8.8,17771.1
18-06-25 10:03,230.7,229.1,231.1,12.0,11.6,12.2,49.99,0.97,8.6,1.0,8.7,17771.2
18-06-25 10:04,230.7,230.8,230.0,11.9,12.2,11.7,49.97,0.97,8.8,1.1,8.9,17771.3
18-06-25 10:05,230.6,230.8,229.9,11.7,11.5,12.3,50.04,0.97,8.9,1.2,9.0,17771.4
18-06-25 10:06,229.2,230.3,230.2,12.4,12.0,11.9,50.0,0.96,9.0,1.3,9.1,17771.6
18-06-25 10:07,230.3,230.4,230.2,11.8,12.0,12.5,50.03,0.99,9.0,1.1,9.1,17771.8
18-06-25 10:08,230.4,229.1,231.3,12.1,12.1,12.0,49.99,0.97,8.8,1.2,8.9,17771.9
18-06-25 10:09,230.5,229.3,229.6,11.7,12.5,12.3,50.05,0.96,8.9,1.3,9.0,17772.0
18-06-25 10:10,229.1,230.5,231.0,11.6,12.0,12.1,49.96,0.98,8.8,1.1,8.9,17772.1
18-06-25 10:11,229.5,230.5,231.0,12.5,12.0,11.8,50.01,0.98,8.8,1.0,8.9,17772.2
18-06-25 10:12,230.4,229.5,230.6,12.2,12.2,12.1,50.01,0.98,8.9,1.2,9.0,17772.3
18-06-25 10:13,230.9,229.5,230.2,11.8,11.5,11.5,49.96,0.98,8.5,1.2,8.6,17772.4
18-06-25 10:14,229.6,229.9,230.8,12.0,11.5,11.6,50.04,0.98,8.8,1.1,8.9,17772.5
18-06-25 10:15,229.3,229.9,230.5,12.1,11.7,12.1,49.96,0.98,8.9,1.1,9.0,17772.6
18-06-25 10:16,230.8,231.0,231.2,11.8,11.9,12.4,50.03,0.96,8.6,1.1,8.7,17772.7
18-06-25 10:17,230.3,229.6,231.3,12.0,11.9,11.7,50.04,0.98,8.8,1.2,8.9,17772.8
18-06-25 10:18,230.6,229.5,230.3,12.1,11.9,12.3,50.0,0.98,8.8,1.3,8.9,17772.9
18-06-25 10:19,230.9,230.1,230.9,12.2,11.8,12.4,49.97,0.97,9.0,1.2,9.1,17773.1
18-06-25 10:20,231.0,230.3,229.9,12.1,12.3,12.5,49.95,0.97,8.8,1.1,8.9,17773.2
18-06-25 10:21,229.5,230.0,230.6,12.2,12.1,11.9,49.99,0.97,8.7,1.2,8.8,17773.3
18-06-25 10:22,230.7,230.2,229.9,11.6,12.1,12.2,50.04,0.97,8.6,1.2,8.7,17773.4
18-06-25 10:23,229.2,229.7,230.1,11.7,12.1,11.8,50.03,0.97,8.6,1.1,8.7,17773.5
18-06-25 10:24,229.3,230.6,230.3,11.7,12.1,12.3,49.97,0.97,8.7,1.2,8.8,17773.6
18-06-25 10:25,230.9,230.1,230.4,12.2,12.5,12.5,50.0,0.98,8.7,1.1,8.8,17773.7
18-06-25 10:26,229.6,229.3,229.7,12.3,12.1,12.0,50.03,0.98,8.9,1.2,9.0,17773.8
18-06-25 10:27,230.9,229.9,231.2,12.1,11.7,11.7,50.01,0.96,8.6,1.1,8.7,17773.9
18-06-25 10:28,230.2,230.6,231.0,11.9,12.3,11.6,49.99,0.99,8.9,1.2,9.0,17774.0
18-06-25 10:29,229.5,230.6,230.0,11.7,11.8,12.1,49.98,0.96,8.8,1.1,8.9,17774.1
18-06-25 10:30,230.0,229.9,230.6,12.0,12.3,11.7,50.05,0.98,8.5,1.0,8.6,17774.2
18-06-25 10:31,229.2,229.4,230.0,12.1,12.1,12.3,50.04,0.97,8.8,1.2,8.9,17774.3
18-06-25 10:32,230.7,230.3,230.8,12.0,11.9,12.0,50.02,0.96,8.8,1.2,8.9,17774.4
18-06-25 10:33,229.7,230.6,231.0,11.7,11.8,12.1,50.03,0.96,8.6,1.0,8.7,17774.5
18-06-25 10:34,229.1,230.9,230.1,11.6,11.7,11.6,50.02,0.98,8.7,1.1,8.8,17774.6
18-06-25 10:35,229.5,229.5,231.4,11.9,11.7,12.4,50.04,0.97,8.9,1.0,9.0,17774.7
18-06-25 10:36,229.4,229.5,230.8,12.2,11.6,11.7,50.05,0.98,8.9,1.3,9.0,17774.8
18-06-25 10:37,229.7,229.5,230.5,12.0,12.0,11.6,49.98,0.98,8.7,1.3,8.8,17774.9
18-06-25 10:38,230.8,229.3,230.8,11.7,12.4,11.9,50.0,0.99,8.7,1.2,8.8,17775.0
18-06-25 10:39,230.0,230.2,230.7,12.2,11.7,11.8,49.99,0.96,8.9,1.2,9.0,17775.1
18-06-25 10:40,230.6,230.7,230.9,12.2,11.6,12.0,50.0,0.98,8.7,1.2,8.8,17775.2
18-06-25 10:41,230.0,229.7,229.8,12.3,11.6,12.4,50.02,0.97,8.9,1.1,9.0,17775.3
18-06-25 10:42,230.6,230.7,231.2,12.4,11.8,12.0,49.98,0.98,8.6,1.2,8.7,17775.4
18-06-25 10:43,230.1,229.4,229.7,12.0,12.3,11.6,49.98,0.97,8.5,1.1,8.6,17775.5
18-06-25 10:44,230.4,229.7,229.9,11.6,12.5,11.6,49.96,0.98,8.5,1.3,8.6,17775.6
18-06-25 10:45,229.6,230.4,231.0,11.6,11.5,12.3,50.04,0.98,8.5,1.0,8.6,17775.7
18-06-25 10:46,229.9,230.6,230.4,12.4,11.8,12.2,49.99,0.97,8.7,1.3,8.8,17775.8
18-06-25 10:47,229.8,229.9,231.3,12.0,12.2,12.1,49.98,0.97,8.6,1.3,8.7,17775.9
18-06-25 10:48,230.3,230.4,229.8,11.8,11.7,12.5,49.99,0.98,8.7,1.1,8.8,17776.0
18-06-25 10:49,229.4,229.8,231.4,11.6,11.7,12.3,50.01,0.96,8.7,1.1,8.8,17776.1
18-06-25 10:50,230.9,230.7,229.9,11.7,12.0,12.5,50.02,0.99,8.8,1.1,8.9,17776.2
18-06-25 10:51,229.5,230.6,230.6,12.1,12.5,11.6,49.96,0.98,8.9,1.2,9.0,17776.3
18-06-25 10:52,230.4,229.7,230.0,12.3,12.1,12.2,50.01,0.99,8.8,1.2,8.9,17776.4
18-06-25 10:53,230.2,229.8,231.2,11.7,11.9,11.7,50.02,0.99,8.7,1.1,8.8,17776.5
18-06-25 10:54,230.7,230.3,230.5,12.0,12.2,12.3,49.97,0.98,8.8,1.1,8.9,17776.6
18-06-25 10:55,230.7,230.1,231.0,11.7,12.4,11.6,50.0,0.97,8.6,1.1,8.7,17776.7
18-06-25 10:56,229.2,230.4,230.3,12.0,12.0,12.3,50.02,0.97,8.6,1.0,8.7,17776.8
18-06-25 10:57,230.3,230.3,231.2,12.0,12.0,11.9,50.04,0.96,8.5,1.2,8.6,17776.9
18-06-25 10:58,229.3,229.7,231.1,12.1,12.3,12.2,50.02,0.98,9.0,1.3,9.1,17777.1
18-06-25 10:59,229.1,230.4,229.6,12.1,11.7,12.5,49.96,0.96,8.8,1.1,8.9,17777.2
18-06-25 11:00,229.9,229.4,230.4,11.6,12.0,12.3,50.03,0.97,8.9,1.1,9.0,17777.3
18-06-25 11:01,229.3,231.0,230.3,12.0,11.8,12.0,50.03,0.97,8.9,1.1,9.0,17777.4
18-06-25 11:02,230.3,229.4,231.0,11.7,11.9,11.8,50.03,0.97,8.8,1.3,8.9,17777.5
18-06-25 11:03,230.5,229.6,230.6,12.2,11.7,11.7,50.02,0.98,8.8,1.0,8.9,17777.6
18-06-25 11:04,229.1,229.8,229.8,11.9,11.6,11.7,50.03,0.99,9.0,1.2,9.1,17777.8
18-06-25 11:05,230.8,230.1,229.7,11.7,12.1,12.3,49.99,0.96,8.6,1.2,8.7,17777.9
18-06-25 11:06,230.5,229.1,230.9,12.2,11.7,12.4,50.02,0.97,8.9,1.1,9.0,17778.0
18-06-25 11:07,230.4,230.7,230.8,12.3,11.9,12.4,49.96,0.96,8.6,1.1,8.7,17778.1
18-06-25 11:08,229.8,230.6,231.5,12.4,11.9,11.6,49.99,0.96,9.0,1.1,9.1,17778.2
18-06-25 11:09,230.0,229.3,230.0,12.3,11.6,11.9,50.03,0.97,8.7,1.2,8.8,17778.3
18-06-25 11:10,230.7,229.6,230.1,12.1,12.1,12.2,49.99,0.97,8.9,1.1,9.0,17778.4
