Timestamp,Voltage_L1_V,Voltage_L2_V,Voltage_L3_V,Current_L1_A,Current_L2_A,Current_L3_A,Frequency_Hz,PowerFactor,ActivePower_kW,ReactivePower_kVAR,ApparentPower_kVA,Energy_kWh
21-06-25 12:16,230.9,230.3,229.6,11.7,12.3,11.9,49.96,0.97,8.7,1.0,8.8,16194.2
21-06-25 12:17,230.6,229.2,231.1,12.3,12.1,11.7,50.0,0.97,9.0,1.3,9.1,16194.4
21-06-25 12:18,229.6,229.3,230.3,12.3,11.7,12.4,50.0,0.98,8.7,1.2,8.8,16194.5
21-06-25 12:19,230.1,230.7,230.9,11.5,12.5,12.4,50.01,0.98,8.7,1.2,8.8,16194.6
21-06-25 12:20,230.7,230.9,231.3,11.8,12.5,11.6,50.01,0.98,8.5,1.1,8.6,16194.7
21-06-25 12:21,229.1,229.2,229.6,12.3,12.3,11.7,50.02,0.98,8.7,1.0,8.8,16194.8
21-06-25 12:22,229.6,229.7,229.5,12.1,11.7,11.6,50.01,0.98,8.7,1.3,8.8,16194.9
21-06-25 12:23,229.9,229.6,230.5,12.0,12.0,11.9,50.0,0.96,8.8,1.1,8.9,16195.0
21-06-25 12:24,230.3,230.7,231.2,11.8,11.8,12.4,50.0,0.99,8.6,1.2,8.7,16195.1
21-06-25 12:25,229.5,230.2,230.2,11.6,11.7,12.4,49.96,0.98,9.0,1.0,9.1,16195.2
21-06-25 12:26,229.0,229.3,231.2,11.8,12.3,12.1,50.05,0.97,8.8,1.0,8.9,16195.3
21-06-25 12:27,229.1,230.8,230.2,12.0,11.9,12.1,50.01,0.99,8.7,1.2,8.8,16195.4
21-06-25 12:28,230.0,230.8,230.4,12.3,12.2,11.9,49.96,0.98,8.5,1.1,8.6,16195.5
21-06-25 12:29,229.3,229.4,230.7,11.8,11.8,12.2,50.0,0.97,8.5,1.1,8.6,16195.6
21-06-25 12:30,230.8,229.5,230.6,11.9,11.5,11.6,50.04,0.98,8.6,1.2,8.7,16195.7
21-06-25 12:31,230.1,229.2,230.5,12.0,11.7,11.9,50.02,0.97,8.7,1.2,8.8,16195.8
21-06-25 12:32,229.8,229.4,230.5,12.2,12.2,11.7,49.99,0.99,8.8,1.2,8.9,16195.9
21-06-25 12:33,229.3,230.8,231.4,12.0,11.9,11.7,49.98,0.98,8.7,1.3,8.8,16196.0
21-06-25 12:34,229.2,229.1,229.7,11.7,12.5,12.1,50.02,0.96,8.9,1.1,9.0,16196.1
21-06-25 12:35,229.7,230.0,230.2,12.0,11.7,12.1,50.04,0.99,9.0,1.3,9.1,16196.2
21-06-25 12:36,229.1,230.2,229.8,12.0,12.1,12.0,49.99,0.97,8.5,1.1,8.6,16196.3
21-06-25 12:37,229.5,230.3,231.2,11.6,11.8,11.7,49.99,0.97,9.0,1.2,9.1,16196.4
21-06-25 12:38,230.7,229.9,230.5,12.5,12.0,12.1,49.98,0.97,8.5,1.1,8.6,16196.5
21-06-25 12:39,230.4,230.5,231.0,11.7,12.2,11.7,49.97,0.98,8.8,1.3,8.9,16196.6
21-06-25 12:40,230.5,230.3,230.5,12.0,11.6,11.6,50.04,0.98,8.7,1.1,8.8,16196.7
21-06-25 12:41,230.0,230.7,231.1,12.0,11.6,11.7,50.01,0.98,8.8,1.2,8.9,16196.8
21-06-25 12:42,229.4,229.8,230.5,11.9,12.3,12.2,49.95,0.99,8.8,1.2,8.9,16196.9
21-06-25 12:43,229.4,230.9,230.4,12.1,12.4,12.3,49.95,0.98,8.9,1.1,9.0,16197.0
21-06-25 12:44,230.2,229.7,230.9,12.2,11.8,11.8,49.96,0.97,8.8,1.1,8.9,16197.1
21-06-25 12:45,229.6,230.3,229.6,12.2,11.5,12.5,49.99,0.99,9.0,1.2,9.1,16197.2
21-06-25 12:46,230.8,230.9,230.9,12.3,11.7,11.6,50.03,0.99,8.8,1.2,8.9,16197.3
21-06-25 12:47,230.5,229.6,230.7,12.2,12.2,12.0,50.01,0.98,9.0,1.2,9.1,16197.4
21-06-25 12:48,229.6,229.7,230.9,11.6,11.6,11.7,50.0,0.98,8.7,1.1,8.8,16197.5
21-06-25 12:49,230.4,230.1,230.5,12.2,12.0,12.0,50.04,0.98,8.6,1.3,8.7,16197.6
21-06-25 12:50,229.5,230.5,230.1,12.2,11.7,11.9,49.96,0.97,8.5,1.3,8.6,16197.7
21-06-25 12:51,230.0,230.9,230.4,11.8,12.2,11.9,49.98,0.97,8.5,1.2,8.6,16197.8
21-06-25 12:52,230.4,230.7,229.5,12.5,12.4,12.2,49.98,0.98,8.6,1.2,8.7,16197.9
21-06-25 12:53,230.5,230.2,230.6,11.9,11.9,11.5,49.98,0.99,8.8,1.0,8.9,16198.0
21-06-25 12:54,229.2,230.9,230.9,12.3,12.4,12.1,50.0,0.97,8.8,1.3,8.9,16198.1
21-06-25 12:55,229.5,230.5,229.7,11.8,12.4,11.9,50.01,0.99,8.6,1.0,8.7,16198.2
21-06-25 12:56,229.8,229.9,231.1,12.5,12.1,12.0,49.97,0.97,8.7,1.1,8.8,16198.3
21-06-25 12:57,229.2,230.9,230.6,11.5,11.6,12.4,50.0,0.96,8.6,1.3,8.7,16198.4
21-06-25 12:58,229.1,229.6,230.0,11.7,12.4,11.8,50.0,0.98,8.9,1.2,9.0,16198.5
21-06-25 12:59,229.5,229.3,229.7,12.4,12.3,11.8,50.01,0.98,8.9,1.0,9.0,16198.6
21-06-25 13:00,230.1,230.0,229.8,12.3,12.2,12.2,49.98,0.98,9.0,1.1,9.1,16198.8
21-06-25 13:01,230.6,230.2,229.6,12.3,11.7,12.0,50.02,0.97,8.9,1.3,9.0,16198.9
21-06-25 13:02,229.7,229.2,229.5,12.3,12.4,11.6,50.0,0.98,8.5,1.3,8.6,16199.0
21-06-25 13:03,230.0,229.2,230.5,11.5,11.8,12.0,49.99,0.97,9.0,1.1,9.1,16199.1
21-06-25 13:04,230.0,230.8,231.4,11.5,11.7,12.3,49.96,0.96,8.6,1.2,8.7,16199.2
21-06-25 13:05,230.8,231.0,229.9,11.8,12.3,12.4,49.96,0.97,8.9,1.2,9.0,16199.3
21-06-25 13:06,229.0,230.2,230.9,11.6,12.1,12.2,50.0,0.97,9.0,1.2,9.1,16199.4
21-06-25 13:07,229.4,230.2,230.7,11.7,12.0,12.1,50.04,0.97,8.7,1.1,8.8,16199.5
21-06-25 13:08,229.3,229.2,230.0,12.2,11.9,12.4,50.0,0.99,8.9,1.1,9.0,16199.6
21-06-25 13:09,229.7,229.9,230.3,12.3,11.6,12.1,50.02,0.98,8.5,1.2,8.6,16199.7
21-06-25 13:10,230.9,229.3,229.6,12.0,11.8,11.5,50.05,0.97,9.0,1.3,9.1,16199.9
21-06-25 13:11,230.9,229.9,229.6,12.2,11.8,12.4,50.03,0.96,8.5,1.2,8.6,16200.0
21-06-25 13:12,230.2,229.1,230.6,12.1,11.7,12.1,49.97,0.96,8.7,1.1,8.8,16200.1
21-06-25 13:13,229.4,229.4,231.0,12.1,12.4,11.6,50.0,0.98,8.8,1.1,8.9,16200.2
21-06-25 13:14,230.7,230.7,231.2,12.1,11.7,12.1,49.98,0.97,8.5,1.1,8.6,16200.3
21-06-25 13:15,230.3,230.1,230.5,11.7,11.7,12.3,50.0,0.97,8.6,1.3,8.7,16200.4
21-06-25 13:16,229.3,230.9,229.5,11.7,11.5,12.1,50.03,0.98,8.7,1.2,8.8,16200.5
21-06-25 13:17,230.3,229.2,230.8,12.5,11.5,12.5,50.05,0.97,8.9,1.3,9.0,16200.6
21-06-25 13:18,230.1,229.2,231.2,12.1,11.7,12.5,50.0,0.97,9.0,1.3,9.1,16200.8
21-06-25 13:19,230.7,229.9,230.2,12.4,12.0,12.0,50.01,0.96,8.8,1.3,8.9,16200.9
21-06-25 13:20,229.0,230.8,230.7,12.0,12.0,12.2,49.96,0.97,8.7,1.0,8.8,16201.0
21-06-25 13:21,229.4,230.2,229.5,11.5,11.6,12.5,49.99,0.97,8.9,1.1,9.0,16201.1
21-06-25 13:22,230.3,229.4,230.7,12.3,12.4,11.6,50.02,0.99,8.9,1.1,9.0,16201.2
21-06-25 13:23,230.8,229.1,230.2,11.8,11.9,12.1,50.01,0.98,8.6,1.1,8.7,16201.3
21-06-25 13:24,230.8,230.0,231.2,12.5,12.1,12.3,50.01,0.99,8.7,1.3,8.8,16201.4
21-06-25 13:25,230.5,230.8,231.5,12.0,11.6,11.7,49.97,0.97,8.6,1.1,8.7,16201.5
21-06-25 13:26,230.6,229.4,230.7,12.1,12.1,12.4,49.99,0.98,8.8,1.3,8.9,16201.6
21-06-25 13:27,230.6,230.2,229.6,12.5,11.6,11.7,49.96,0.96,8.6,1.1,8.7,16201.7
21-06-25 13:28,230.3,230.3,230.3,11.7,11.8,11.8,50.01,0.97,9.0,1.2,9.1,16201.9
21-06-25 13:29,230.9,229.3,229.5,11.5,12.4,12.0,50.03,0.98,8.9,1.3,9.0,16202.0
21-06-25 13:30,230.5,229.4,230.9,12.3,11.7,12.1,49.97,0.96,8.9,1.2,9.0,16202.1
21-06-25 13:31,229.1,230.3,229.9,12.3,12.3,11.9,50.03,0.98,8.7,1.0,8.8,16202.2
21-06-25 13:32,229.4,229.9,231.5,11.6,12.2,12.1,50.0,0.97,8.7,1.3,8.8,16202.3
21-06-25 13:33,230.9,229.2,231.0,12.1,11.7,11.5,50.01,0.99,9.0,1.3,9.1,16202.4
21-06-25 13:34,229.2,230.1,230.7,12.0,12.3,12.0,49.99,0.98,8.6,1.1,8.7,16202.5
21-06-25 13:35,229.6,229.7,229.7,11.7,12.4,11.6,50.02,0.96,8.8,1.0,8.9,16202.6
21-06-25 13:36,230.7,229.9,229.9,12.4,11.9,11.5,50.01,0.98,8.9,1.1,9.0,16202.7
21-06-25 13:37,229.6,229.3,230.4,11.6,11.9,11.8,50.03,0.97,8.7,1.2,8.8,16202.8
21-06-25 13:38,229.4,229.4,231.1,12.5,11.8,12.1,50.05,0.97,9.0,1.1,9.1,16202.9
21-06-25 13:39,230.7,231.0,230.7,12.5,12.1,12.1,50.04,0.97,8.8,1.2,8.9,16203.0
21-06-25 13:40,229.1,229.0,231.3,11.9,12.4,11.5,49.97,0.98,8.8,1.1,8.9,16203.1
21-06-25 13:41,229.1,230.0,230.2,11.6,12.2,11.6,50.05,0.97,8.9,1.0,9.0,16203.2
21-06-25 13:42,230.3,229.9,230.7,11.9,11.7,12.0,50.01,0.98,8.7,1.2,8.8,16203.3
21-06-25 13:43,230.1,230.5,230.4,12.2,12.2,11.6,49.96,0.99,8.6,1.1,8.7,16203.4
21-06-25 13:44,229.1,230.8,230.5,12.0,12.0,11.8,50.0,0.98,8.8,1.3,8.9,16203.5
21-06-25 13:45,229.9,230.4,230.0,11.9,11.5,11.6,49.97,0.98,8.5,1.2,8.6,16203.6
21-06-25 13:46,229.6,229.4,231.0,11.7,12.4,12.1,50.02,0.98,8.8,1.2,8.9,16203.7
21-06-25 13:47,230.6,229.3,230.8,12.4,12.4,11.8,49.96,0.98,9.0,1.2,9.1,16203.9
21-06-25 13:48,229.6,229.3,229.9,11.9,12.1,11.9,49.96,0.99,8.7,1.2,8.8,16204.0
21-06-25 13:49,230.2,230.7,229.8,12.0,11.9,11.6,49.96,0.97,8.8,1.0,8.9,16204.1
21-06-25 13:50,229.4,230.2,231.2,11.7,12.3,12.1,49.96,0.99,8.7,1.2,8.8,16204.2
21-06-25 13:51,229.9,229.9,230.2,12.3,12.1,11.6,49.96,0.98,8.5,1.1,8.6,16204.3
21-06-25 13:52,230.1,229.2,231.0,11.8,12.4,12.5,49.96,0.97,8.5,1.1,8.6,16204.4
21-06-25 13:53,230.0,229.5,231.1,12.0,11.7,12.1,50.03,0.98,8.5,1.2,8.6,16204.5
21-06-25 13:54,230.2,229.7,231.2,12.0,11.8,12.2,49.96,0.97,8.6,1.3,8.7,16204.6
21-06-25 13:55,230.0,229.3,229.8,11.8,12.4,12.3,49.99,0.98,8.8,1.3,8.9,16204.7
21-06-25 13:56,229.7,231.0,231.3,11.8,11.9,12.4,50.03,0.97,8.5,1.2,8.6,16204.8
21-06-25 13:57,229.6,229.9,230.9,12.4,12.1,12.3,49.98,0.98,8.6,1.2,8.7,16204.9
21-06-25 13:58,229.8,229.7,231.3,12.2,12.2,12.2,49.96,0.97,9.0,1.1,9.1,16205.0
21-06-25 13:59,229.0,230.2,230.6,11.7,12.4,11.9,49.96,0.98,8.8,1.0,8.9,16205.1
21-06-25 14:00,230.2,229.2,229.5,11.7,11.7,12.1,50.03,0.97,8.8,1.0,8.9,16205.2
21-06-25 14:01,229.4,229.3,231.1,11.8,12.2,12.1,50.03,0.96,8.9,1.1,9.0,16205.3
21-06-25 14:02,230.9,230.6,230.0,11.9,11.9,12.0,50.05,0.99,8.8,1.2,8.9,16205.4
21-06-25 14:03,230.8,229.4,231.0,12.4,11.7,12.5,49.97,0.98,9.0,1.1,9.1,16205.5
21-06-25 14:04,230.2,230.1,229.8,12.4,11.6,11.7,49.99,0.97,8.7,1.2,8.8,16205.6
21-06-25 14:05,230.1,230.4,231.1,12.0,12.5,12.4,49.97,0.99,8.9,1.2,9.0,16205.7
21-06-25 14:06,230.6,230.5,230.7,11.9,12.4,11.9,50.03,0.97,8.9,1.1,9.0,16205.8
21-06-25 14:07,229.8,230.4,229.8,11.8,12.0,12.3,49.98,0.96,8.7,1.0,8.8,16205.9
21-06-25 14:08,229.2,229.0,230.6,12.4,12.3,11.5,49.98,0.99,8.9,1.2,9.0,16206.0
21-06-25 14:09,230.7,229.7,230.3,12.1,12.2,12.3,50.04,0.96,8.5,1.1,8.6,16206.1
21-06-25 14:10,229.3,230.9,229.5,11.8,12.5,12.0,49.97,0.98,9.0,1.2,9.1,16206.2
21-06-25 14:11,230.6,230.8,231.4,11.5,12.4,11.7,50.05,0.96,8.6,1.2,8.7,16206.3
21-06-25 14:12,230.2,229.8,229.9,11.9,12.4,12.1,50.01,0.97,8.9,1.1,9.0,16206.4
21-06-25 14:13,230.8,230.9,230.7,11.5,11.6,11.8,50.0,0.99,8.8,1.0,8.9,16206.5
21-06-25 14:14,230.8,229.6,230.3,11.7,11.8,12.4,49.97,0.97,8.9,1.1,9.0,16206.6
21-06-25 14:15,230.1,229.6,231.0,12.2,12.4,11.7,49.95,0.97,9.0,1.1,9.1,16206.8
21-06-25 14:16,229.5,229.7,231.0,11.6,12.4,12.4,50.01,0.96,8.9,1.3,9.0,16206.9
21-06-25 14:17,229.5,230.6,230.7,12.4,11.8,11.8,49.99,0.96,8.8,1.3,8.9,16207.0
21-06-25 14:18,230.5,231.0,230.5,12.4,11.9,12.3,50.0,0.97,8.8,1.1,8.9,16207.1
21-06-25 14:19,229.7,230.4,231.4,12.0,11.7,12.0,50.04,0.97,9.0,1.3,9.1,16207.2
21-06-25 14:20,229.7,229.6,230.6,11.8,12.3,12.2,49.97,0.98,8.9,1.2,9.0,16207.3
21-06-25 14:21,229.2,230.4,230.1,12.1,11.8,11.5,49.99,0.97,8.8,1.2,8.9,16207.4
21-06-25 14:22,229.1,230.6,229.7,12.1,11.7,12.5,49.96,0.97,8.7,1.2,8.8,16207.5
21-06-25 14:23,229.1,229.2,231.0,12.1,12.0,11.7,50.04,0.98,8.6,1.2,8.7,16207.6
21-06-25 14:24,229.1,230.9,230.0,12.4,12.1,11.7,49.98,0.97,8.8,1.2,8.9,16207.7
21-06-25 14:25,230.8,230.3,231.0,11.9,11.6,12.2,50.03,0.97,8.5,1.3,8.6,16207.8
21-06-25 14:26,229.0,229.9,231.1,12.3,12.4,11.8,50.0,0.97,8.7,1.2,8.8,16207.9
21-06-25 14:27,229.6,229.3,230.3,11.7,12.1,12.5,49.96,0.96,8.7,1.2,8.8,16208.0
21-06-25 14:28,230.8,230.7,231.5,12.4,12.1,12.3,50.03,0.98,8.8,1.3,8.9,16208.1
21-06-25 14:29,230.8,229.5,230.2,11.6,12.3,12.3,50.01,0.98,8.6,1.0,8.7,16208.2
21-06-25 14:30,229.3,230.7,231.5,12.1,12.2,11.9,49.97,0.97,8.9,1.2,9.0,16208.3
21-06-25 14:31,230.7,230.4,229.6,12.4,11.6,11.9,49.96,0.97,8.5,1.0,8.6,16208.4
21-06-25 14:32,229.5,229.8,230.3,12.3,11.8,12.2,49.95,0.99,8.5,1.1,8.6,16208.5
21-06-25 14:33,229.3,230.1,229.7,11.9,12.0,11.7,49.95,0.99,8.8,1.1,8.9,16208.6
21-06-25 14:34,229.2,230.1,229.5,12.1,12.4,11.8,49.99,0.98,8.8,1.2,8.9,16208.7
21-06-25 14:35,230.9,229.7,229.8,11.8,12.1,11.8,49.98,0.98,8.8,1.1,8.9,16208.8
21-06-25 14:36,230.6,229.9,231.3,12.3,11.8,12.5,49.98,0.97,9.0,1.2,9.1,16208.9
21-06-25 14:37,230.5,230.3,230.2,11.7,11.9,11.6,49.96,0.97,8.8,1.1,8.9,16209.0
21-06-25 14:38,230.0,230.2,229.9,12.0,12.1,12.5,50.02,0.98,8.6,1.2,8.7,16209.1
21-06-25 14:39,230.2,230.2,230.2,11.8,11.9,11.8,50.04,0.97,9.0,1.0,9.1,16209.2
21-06-25 14:40,229.6,229.1,230.7,11.8,12.3,12.0,49.97,0.99,8.6,1.2,8.7,16209.3
21-06-25 14:41,229.3,229.1,229.8,11.8,11.7,12.3,49.96,0.98,8.8,1.1,8.9,16209.4
21-06-25 14:42,230.2,230.2,229.7,11.8,12.0,11.5,50.0,0.97,8.6,1.3,8.7,16209.5
21-06-25 14:43,229.2,230.6,231.0,11.8,11.5,12.1,50.0,0.97,8.7,1.1,8.8,16209.6
21-06-25 14:44,229.6,230.8,230.7,11.8,11.9,11.8,50.02,0.96,8.8,1.3,8.9,16209.7
21-06-25 14:45,230.3,230.3,230.9,11.7,11.6,11.7,49.97,0.97,8.7,1.2,8.8,16209.8
21-06-25 14:46,229.9,230.3,230.9,12.4,11.6,12.3,50.02,0.97,8.6,1.2,8.7,16209.9
21-06-25 14:47,229.8,229.1,229.9,12.0,11.6,11.5,50.01,0.99,8.9,1.0,9.0,16210.0
21-06-25 14:48,230.2,230.9,231.4,11.9,11.8,12.5,49.97,0.98,8.9,1.2,9.0,16210.1
21-06-25 14:49,229.2,230.1,231.3,12.1,11.9,12.3,49.98,0.97,8.5,1.1,8.6,16210.2
21-06-25 14:50,230.1,230.9,230.7,12.3,12.4,12.2,49.99,0.97,8.5,1.1,8.6,16210.3
21-06-25 14:51,230.5,229.9,230.6,11.8,12.4,11.6,50.05,0.97,8.7,1.0,8.8,16210.4
21-06-25 14:52,229.1,229.2,230.7,11.6,12.3,11.9,49.96,0.98,8.8,1.3,8.9,16210.5
21-06-25 14:53,230.3,230.2,229.5,12.4,11.9,11.8,49.97,0.98,8.5,1.2,8.6,16210.6
21-06-25 14:54,229.2,229.1,231.4,12.1,11.9,12.1,49.99,0.96,8.9,1.1,9.0,16210.7
21-06-25 14:55,230.3,230.9,229.8,12.3,11.6,12.3,50.01,0.99,9.0,1.0,9.1,16210.9
21-06-25 14:56,229.6,230.5,231.3,11.8,11.9,11.9,50.04,0.99,9.0,1.1,9.1,16211.0
21-06-25 14:57,229.7,230.7,229.9,11.6,11.6,11.7,50.01,0.99,8.8,1.1,8.9,16211.1
21-06-25 14:58,229.1,229.1,230.1,12.5,11.7,12.0,50.0,0.98,8.7,1.2,8.8,16211.2
21-06-25 14:59,229.1,230.6,230.5,11.9,12.2,12.2,50.02,0.96,8.9,1.2,9.0,16211.3
21-06-25 15:00,229.4,230.2,229.5,11.6,12.0,12.0,50.0,0.98,8.6,1.2,8.7,16211.4
21-06-25 15:01,229.2,229.3,230.4,12.2,12.2,12.5,50.02,0.96,8.8,1.0,8.9,16211.5
21-06-25 15:02,230.9,229.9,230.7,11.6,11.6,11.6,50.04,0.98,8.8,1.0,8.9,16211.6
21-06-25 15:03,230.5,230.5,231.2,12.3,11.7,12.1,49.97,0.96,8.9,1.2,9.0,16211.7
21-06-25 15:04,230.5,229.4,231.4,12.3,12.0,11.9,49.97,0.98,8.8,1.1,8.9,16211.8
21-06-25 15:05,229.5,230.8,230.5,12.4,11.6,11.8,49.96,0.97,8.9,1.1,9.0,16211.9
21-06-25 15:06,229.6,230.6,230.9,11.8,12.3,11.5,50.01,0.98,8.6,1.2,8.7,16212.0
21-06-25 15:07,229.8,229.4,231.0,12.5,11.9,11.9,50.04,0.99,8.6,1.0,8.7,16212.1
21-06-25 15:08,229.1,229.8,230.3,12.4,11.8,11.6,50.05,0.99,8.6,1.2,8.7,16212.2
21-06-25 15:09,229.8,230.8,230.5,12.4,11.9,11.9,50.02,0.98,8.9,1.2,9.0,16212.3
21-06-25 15:10,229.6,229.4,229.6,11.8,12.2,12.1,50.0,0.98,8.5,1.0,8.6,16212.4
21-06-25 15:11,229.9,229.7,230.4,12.5,12.0,11.7,49.96,0.97,8.7,1.2,8.8,16212.5
21-06-25 15:12,230.8,230.6,231.1,11.7,11.5,12.4,49.99,0.96,8.6,1.1,8.7,16212.6
21-06-25 15:13,229.4,229.1,231.1,12.5,12.0,12.4,49.95,0.97,8.5,1.2,8.6,16212.7
21-06-25 15:14,229.1,229.3,229.6,12.1,12.2,12.1,49.95,0.99,8.7,1.0,8.8,16212.8
21-06-25 15:15,229.3,230.0,229.9,12.2,11.6,12.1,50.0,0.99,8.8,1.1,8.9,16212.9
21-06-25 15:16,230.9,230.0,231.0,12.4,12.0,12.4,50.05,0.97,8.9,1.1,9.0,16213.0
21-06-25 15:17,230.2,229.5,229.9,12.1,11.8,12.2,49.96,0.97,8.9,1.1,9.0,16213.1
21-06-25 15:18,229.6,229.0,231.4,12.2,12.4,12.4,50.03,0.97,8.8,1.2,8.9,16213.2
21-06-25 15:19,229.4,229.8,230.7,12.1,12.0,12.0,49.97,0.99,8.7,1.2,8.8,16213.3
21-06-25 15:20,229.7,229.1,229.7,12.4,12.2,11.9,50.03,0.97,8.7,1.2,8.8,16213.4
21-06-25 15:21,230.0,230.4,231.0,12.0,12.5,12.2,49.97,0.97,8.5,1.0,8.6,16213.5
21-06-25 15:22,229.7,230.0,230.5,11.8,11.9,11.7,49.98,0.99,9.0,1.2,9.1,16213.6
21-06-25 15:23,230.3,229.9,230.9,11.7,12.3,11.7,50.05,0.97,8.9,1.1,9.0,16213.7
21-06-25 15:24,230.4,230.0,230.4,12.0,12.1,11.7,50.01,0.99,8.6,1.1,8.7,16213.8
21-06-25 15:25,229.5,229.9,229.7,12.0,12.1,11.9,50.02,0.97,8.6,1.0,8.7,16213.9
21-06-25 15:26,229.2,230.6,230.9,12.4,12.2,12.1,49.96,0.98,8.5,1.1,8.6,16214.0
21-06-25 15:27,229.5,230.9,231.4,12.1,12.0,12.2,49.96,0.96,8.7,1.2,8.8,16214.1
21-06-25 15:28,230.5,230.3,230.2,11.6,11.7,11.8,50.02,0.96,9.0,1.2,9.1,16214.2
21-06-25 15:29,230.9,229.5,230.3,11.7,11.8,12.1,50.05,0.96,8.7,1.1,8.8,16214.3
21-06-25 15:30,229.7,230.4,230.1,11.6,11.9,12.2,50.03,0.97,8.9,1.2,9.0,16214.4
21-06-25 15:31,230.7,230.6,230.5,11.6,12.1,12.1,50.0,0.98,8.9,1.1,9.0,16214.5
21-06-25 15:32,230.6,230.2,229.7,12.2,12.3,11.9,50.02,0.98,8.9,1.1,9.0,16214.6
21-06-25 15:33,230.9,230.1,231.3,11.9,12.0,11.9,50.02,0.97,8.7,1.1,8.8,16214.7
21-06-25 15:34,230.4,229.7,231.4,12.1,11.9,11.7,50.03,0.99,8.5,1.1,8.6,16214.8
21-06-25 15:35,230.8,230.3,229.5,11.9,12.5,11.9,50.01,0.98,8.5,1.2,8.6,16214.9
21-06-25 15:36,230.5,230.1,230.6,12.4,11.7,11.7,50.04,0.96,8.6,1.2,8.7,16215.0
21-06-25 15:37,230.9,230.7,231.3,11.9,11.8,12.1,49.97,0.98,8.8,1.0,8.9,16215.1
21-06-25 15:38,229.4,229.9,229.6,11.7,12.0,11.6,49.98,0.99,9.0,1.1,9.1,16215.2
21-06-25 15:39,230.2,229.7,230.3,11.9,11.9,12.1,49.95,0.96,8.7,1.3,8.8,16215.3
21-06-25 15:40,230.4,229.4,231.4,12.2,12.3,12.3,50.0,0.99,9.0,1.2,9.1,16215.4
21-06-25 15:41,230.0,229.6,229.5,12.4,11.7,11.9,50.03,0.98,8.9,1.0,9.0,16215.5
21-06-25 15:42,229.6,230.4,229.6,11.9,11.7,12.3,49.97,0.97,8.7,1.1,8.8,16215.6
21-06-25 15:43,230.9,229.4,231.2,12.2,12.4,11.7,50.01,0.97,8.9,1.0,9.0,16215.7
21-06-25 15:44,229.3,229.3,230.2,11.8,11.6,12.5,50.03,0.96,9.0,1.2,9.1,16215.9
21-06-25 15:45,229.3,230.5,231.0,12.3,11.8,12.0,50.02,0.97,8.6,1.2,8.7,16216.0
21-06-25 15:46,229.1,230.4,230.8,12.0,12.3,12.0,50.0,0.99,8.9,1.1,9.0,16216.1
21-06-25 15:47,229.4,230.9,229.5,12.1,12.2,11.8,50.0,0.96,8.8,1.1,8.9,16216.2
21-06-25 15:48,230.1,229.2,229.8,11.9,12.3,11.6,50.0,0.97,8.9,1.2,9.0,16216.3
21-06-25 15:49,229.7,230.2,229.8,12.0,11.7,11.8,49.97,0.97,8.7,1.1,8.8,16216.4
21-06-25 15:50,230.2,230.3,230.2,11.8,12.0,11.9,50.0,0.97,8.6,1.3,8.7,16216.5
21-06-25 15:51,230.7,230.0,231.2,11.7,11.9,12.2,49.99,0.98,8.8,1.0,8.9,16216.6
21-06-25 15:52,229.7,230.3,230.7,12.5,11.7,12.0,49.97,0.99,8.5,1.3,8.6,16216.7
21-06-25 15:53,229.4,230.6,231.4,12.4,11.6,11.5,50.03,0.97,9.0,1.1,9.1,16216.9
21-06-25 15:54,230.6,230.2,229.9,12.0,11.9,11.6,50.02,0.98,8.9,1.1,9.0,16217.0
21-06-25 15:55,230.7,230.8,230.5,12.4,12.0,12.1,49.96,0.98,8.6,1.1,8.7,16217.1
21-06-25 15:56,229.1,229.5,230.4,11.8,12.1,12.3,50.0,0.98,8.9,1.2,9.0,16217.2
21-06-25 15:57,230.8,230.8,229.8,11.7,12.0,12.3,49.99,0.96,8.8,1.3,8.9,16217.3
21-06-25 15:58,229.4,230.8,229.9,11.8,11.7,12.5,49.96,0.99,8.9,1.2,9.0,16217.4
21-06-25 15:59,230.7,230.5,229.5,12.2,11.8,12.4,50.05,0.97,8.7,1.1,8.8,16217.5
21-06-25 16:00,230.3,229.7,230.6,11.9,11.7,12.5,50.02,0.98,8.7,1.3,8.8,16217.6
21-06-25 16:01,230.5,230.3,230.3,12.1,11.9,12.3,49.98,0.98,9.0,1.1,9.1,16217.8
21-06-25 16:02,230.1,229.6,230.3,12.2,11.8,12.4,50.04,0.96,8.7,1.1,8.8,16217.9
21-06-25 16:03,231.0,229.1,230.8,12.0,11.9,11.8,49.98,0.98,8.6,1.1,8.7,16218.0
21-06-25 16:04,229.7,229.2,231.5,12.4,11.8,11.9,50.05,0.96,8.5,1.1,8.6,16218.1
21-06-25 16:05,230.0,230.1,229.7,11.8,12.5,11.8,49.98,0.97,8.5,1.2,8.6,16218.2
21-06-25 16:06,229.6,230.6,231.4,12.0,11.6,11.9,49.99,0.96,8.8,1.1,8.9,16218.3
21-06-25 16:07,230.7,229.4,229.8,11.7,11.7,11.7,50.03,0.98,8.7,1.1,8.8,16218.4
21-06-25 16:08,229.2,230.5,230.0,11.6,12.0,12.2,50.04,0.98,8.9,1.1,9.0,16218.5
21-06-25 16:09,229.7,230.2,229.6,11.6,11.7,12.1,49.97,0.98,8.6,1.1,8.7,16218.6
21-06-25 16:10,229.7,230.4,230.5,12.2,11.9,11.7,49.99,0.98,8.5,1.1,8.6,16218.7
